STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Middle income,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,80.2712631225586,80.6934280395508,82.0519866943359,79.6953506469727,80.9509124755859,82.9463806152344,81.9236373901367,81.3014907836914,81.3896865844727
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Serbia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,100.0,,84.9107971191406,,43.9240188598633,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Pacific island small states,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,89.6842575073242,88.0496063232422,79.5753479003906,82.2711410522461,84.0211486816406,84.4826889038086,86.4051818847656,86.9011688232422,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Europe & Central Asia (excluding high income),Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,88.1530990600586,88.3801727294922,89.2489700317383,89.0853729248047,89.9131927490234,89.1131973266602,89.7440414428711,89.9768600463867,90.5875396728516,91.0847930908203
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Togo,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,56.5871810913086,48.4651908874512,50.2665596008301,,,,,,,,,,,,,,,34.4565582275391,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Bahrain,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,81.1318360614135,82.5468424705066,82.9885315943333,83.2676734515211,83.1875400042671,84.7287615148414,84.7383720930232,100.0,100.0,100.0,,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Pakistan,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,71.146828645653,,71.1249834453293,70.7772096850023,68.7827492532933,68.8503412466472
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Ecuador,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,84.2452774047852,86.3013534545898,67.3691635131836,70.0766906738281,69.4704437255859,69.8585968017578,70.2435684204102,70.5226898193359,,,,,,,,,,,,74.3971600065544,74.7383050716865,75.2367397854679,75.9409854368155,77.1824788635555,78.1518691017507
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Central Europe and the Baltics,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,88.366828918457,89.0162963867188,89.1862716674805,89.2169799804688,89.7751007080078,90.5579986572266,89.9346313476562,89.7096710205078,89.8103408813477,89.4812774658203,89.8570022583008,81.6955184936523,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Equatorial Guinea,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,24.7174091339111,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Andorra,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Tonga,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,59.3437881469727,,,,,,,,,,,,,,,65.0537567138672,57.4372787475586,58.6556205749512,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Latvia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Costa Rica,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,80.3650894165039,,84.6331100463867,84.4776077270508,,,,80.2490310668945,85.4908294677734,83.2792510986328,86.1053695678711,87.9254837036133,89.6801986694336,,95.7555084228516,95.6694030761719,96.3168411254883,96.198600769043,95.2722702026367,96.0500564575195,97.0022201538086,96.6850967407227,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Sub-Saharan Africa (IDA & IBRD),Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,79.6057968139648,75.4785919189453,67.4853668212891,63.9901084899902,62.5384788513184,61.0824813842773,54.3820686340332,60.206169128418,56.2117195129395,57.4587898254395,58.1810989379883,62.3602981567383,63.2354583740234,65.2092590332031,62.472900390625,59.5830497741699,59.5314483642578,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Gambia, The",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,89.7935028076172,93.9005508422852,91.7452774047852,,94.9274291992188,100.0,95.9057769775391,74.1210632324219,72.2614822387695,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Puerto Rico,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,93.9997406005859,94.9081268310547,84.0180282592773,,,,,,,,13.5955864715759
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,77.0933303833008,76.1173782348633,84.9090423583984,74.6538696289062,79.0918502807617,87.4228591918945,87.7593765258789,89.1398696899414,89.3584899902344
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Sub-Saharan Africa (excluding high income),Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,79.6017227172852,75.4726486206055,67.4760437011719,63.9785385131836,62.5282592773438,61.0736885070801,54.3740882873535,60.200740814209,56.2050399780273,57.4526596069336,58.1721382141113,62.3543281555176,63.2296905517578,65.2013626098633,62.467098236084,59.5763092041016,59.5245513916016,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Post-demographic dividend,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,94.7536010742188,94.6647491455078,94.3846969604492,94.1432800292969,94.5650100708008,95.1812896728516,95.3405914306641,94.4365234375,93.3830718994141,93.438362121582,93.4124298095703,93.6067504882812,93.5611572265625,94.8251037597656,94.8842315673828,95.0010299682617,94.3709411621094,94.8675231933594,94.4485626220703,94.5897827148438,94.412971496582,92.2488021850586,89.8890914916992,89.4324798583984,89.970588684082
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Congo, Dem. Rep.",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,32.5178604125977,,,21.6622104644775,23.5222892761231,,,,58.0000190734863,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,St. Vincent and the Grenadines,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,49.5073890686035,59.0123481750488,54.1567687988281,50.3432502746582,53.9130401611328,,,31.1072101593018,55.852840423584,47.9683990478516,62.9411811828613,59.8461538461538,58.2352941176471,57.3654390934844,50.1492500305176,58.3941605839416,,61.2215909090909,58.4158415841584,62.5,62.0104438642298,60.0750938673342,64.0243902439024,61.1922141119221,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Azerbaijan,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,98.3833959955237,98.5380045869701,98.5948151546932,98.860625109716,99.0119151409474,99.1261041965922,98.7748930393993
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Ukraine,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,93.4421768188477,,94.3141403198242,94.5375823974609,,94.9882507324219,95.0206909179688
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Mauritania,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,100.0,,100.0,,,,,,,,86.8713017751479,,,97.2131881713867,,92.5462398936759,92.5462398936759,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Lower middle income,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,78.6634292602539,78.9544067382812,83.9190292358398,78.2345962524414,80.4521636962891,84.4981536865234,83.0873794555664,81.9054489135742,81.9405975341797
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Western & Central Africa,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,81.3520812988281,77.4139404296875,83.1317901611328,79.4016189575195,72.2792205810547,58.7691307067871,53.717170715332,53.7646789550781,53.4865684509277,45.5000686645508,56.9589996337891,51.701171875,58.7505416870117,60.1464195251465,63.2614707946777,63.9641189575195,64.058708190918,62.707389831543,61.4384002685547,60.0963706970215,58.6279487609863,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Myanmar,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,69.4783325195312,69.8896789550781,65.0797882080078,66.4202194213867,,84.3047103881836,,95.3918609619141,97.0991973876953,97.8488082885742,96.0500717163086,98.8184432983398,,,,93.8253631591797,,91.786750793457,93.0310211181641,88.9854202270508,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Qatar,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,68.4193496704102,,52.8014106750488,,,66.6202697753906,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Chad,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,53.0273104951304,,,44.0190660209929,,,,,,62.6118507385254,,49.1161933484125
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,South Asia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,77.0933303833008,76.1173782348633,84.9090423583984,74.6538696289062,79.0918502807617,87.4228591918945,87.7593765258789,89.1398696899414,89.3584899902344
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Vanuatu,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,47.5548060708263
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Cameroon,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,45.6424544806583,53.6442642538373,53.1516505055645,,,,,,,,60.0006774379298,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Lebanon,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,42.4003358967559,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Malta,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,78.1320495605469,76.9230804443359,69.9916763305664,,69.5342788696289,67.8508377075195,67.7043304443359,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,India,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,76.4794691925337,,75.5670735333898,80.219608805677,89.7171754332532,90.2934383803357,92.0037329948815,92.3228423077738
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Iraq,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,100.0,,,,100.0,,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Tajikistan,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,93.648811340332,94.0796813964844,92.1158676147461,,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Guyana,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,57.0268898010254,,54.9169883728027,,,54.8684883117676,55.1278381347656,57.355281829834,,,,,,,,,,,,,71.1764678955078,83.2835820895522
